"","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank"
"300","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"301","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"302","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"303","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"304","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"305","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"306","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"307","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"308","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"309","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"310","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"311","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"312","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"313","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"314","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"315","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"316","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"317","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"318","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"319","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"320","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"321","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"322","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"323","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"324","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"325","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"326","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"327","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"328","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"329","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"330","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"331","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"332","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"333","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"334","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"335","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"336","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"337","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"338","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"339","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"340","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1997,260,"NONE"
"341","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"342","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"343","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"344","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2003,80,"NONE"
"345","Chum","BEANO CREEK","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"346","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"347","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2001,85,"NONE"
"348","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"349","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"350","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"351","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"352","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"353","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"354","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"355","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"356","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1999,750,"NONE"
"357","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"358","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"359","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"360","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"361","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"362","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"363","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"364","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"365","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"366","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"367","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"368","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"369","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"370","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"371","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"372","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"373","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"374","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"375","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"376","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"377","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1997,NA,"NONE"
"378","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"379","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"380","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"381","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"382","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"383","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"384","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"385","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"386","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"387","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"388","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"389","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"390","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"391","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"392","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"393","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1996,NA,"NONE"
"394","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"395","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"396","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1953,200,"NONE"
"397","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"398","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"399","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"400","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"401","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"402","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1986,NA,"NONE"
"403","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1966,NA,"NONE"
"404","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"405","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"406","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"407","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"408","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"409","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"410","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1956,25,"NONE"
"411","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1954,300,"NONE"
"412","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"413","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"414","Chum","BINGO CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"415","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2011,5987,"NONE"
"416","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"417","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2004,13225,"NONE"
"418","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"419","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"420","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2010,3747,"NONE"
"421","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2014,738,"NONE"
"422","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2008,3026,"NONE"
"423","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"424","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"425","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"426","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"427","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2003,15700,"NONE"
"428","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1999,2500,"NONE"
"429","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"430","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"431","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2002,7711,"NONE"
"432","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1997,5000,"NONE"
"433","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1987,7500,"NONE"
"434","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1991,3800,"NONE"
"435","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1995,700,"NONE"
"436","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2007,801,"NONE"
"437","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2001,3000,"NONE"
"438","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"439","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"440","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1994,20000,"NONE"
"441","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1986,NA,"NONE"
"442","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"443","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2006,2825,"NONE"
"444","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2000,1800,"NONE"
"445","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1998,16315,"NONE"
"446","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"447","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1992,20000,"NONE"
"448","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1996,2800,"NONE"
"449","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1990,1900,"NONE"
"450","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"451","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"452","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"453","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1988,6000,"NONE"
"454","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2009,3900,"NONE"
"455","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1993,10000,"NONE"
"456","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"457","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"458","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1989,3000,"NONE"
"459","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1985,13250,"NONE"
"460","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"461","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"462","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",2005,150,"NONE"
"463","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"464","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"465","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"466","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"467","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"468","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"469","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"470","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"471","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"472","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"473","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"474","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1966,NA,"NONE"
"475","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"476","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"477","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"478","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"479","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"480","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"481","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"482","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"483","Chum","BLACK CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"484","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"485","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"486","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"487","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"488","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"489","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"490","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"491","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"492","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"493","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"494","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"495","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"496","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1998,1000,"NONE"
"497","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"498","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"499","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"500","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"501","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"502","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"503","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"504","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"505","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1997,200,"NONE"
"506","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"507","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"508","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"509","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"510","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"511","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"512","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"513","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1979,250,"NONE"
"514","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"515","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"516","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"517","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"518","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"519","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"520","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"521","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"522","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"523","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1996,NA,"NONE"
"524","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"525","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"526","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1984,300,"NONE"
"527","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1983,550,"NONE"
"528","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"529","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"530","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"531","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"532","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"533","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"534","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"535","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"536","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"537","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"538","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"539","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"540","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1985,250,"NONE"
"541","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"542","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"543","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"544","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1986,50,"NONE"
"545","Chum","BLOWHOLE CREEK","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
