"","V1","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost"
"168",168,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1979,140,"HIGH",4.9416424226093,-2.17252577365646,5.95808169895185,0.637885902975153,"Pre"
"169",169,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1980,5000,"HIGH",8.51719319141624,0.596545549485753,6.58951386002891,1.09943152601714,"Post"
"170",170,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1981,7000,"HIGH",8.85366542803745,0.857125158532168,7.24927819243273,1.14286463552364,"Post"
"171",171,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1982,8000,"HIGH",8.98719682066197,0.960538023839962,7.82492446568124,1.16010137296343,"Post"
"172",172,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1983,5000,"HIGH",8.51719319141624,0.596545549485753,8.71881215788298,1.09943152601714,"Post"
"173",173,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1984,4500,"HIGH",8.41183267575841,0.514949509780543,8.69247202896852,1.08583119197418,"Post"
"174",174,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1985,5500,"HIGH",8.61250337122056,0.670358145856114,8.6321815147643,1.11173452467788,"Post"
"175",175,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1986,4900,"HIGH",8.49699048409872,0.580899641736149,8.50962993062348,1.09682368411,"Post"
"176",176,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1987,300,"HIGH",5.7037824746562,-1.58228938804771,7.80627725143347,0.73626582481433,"Post"
"177",177,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1988,2500,"HIGH",7.82404601085629,0.0597404236433169,7.65933058520794,1.00995746509698,"Post"
"178",178,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1989,5500,"HIGH",8.61250337122056,0.670358145856114,7.65933058520794,1.11173452467788,"Post"
"179",179,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1990,3200,"HIGH",8.07090608878782,0.250920246509301,7.55280948638022,1.04182309806942,"Post"
"180",180,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1991,5000,"HIGH",8.51719319141624,0.596545549485753,8.25616216557023,1.09943152601714,"Post"
"181",181,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1992,5900,"HIGH",8.68270762989381,0.724727559695934,8.47082757032961,1.12079675603877,"Post"
"182",182,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1993,28500,"HIGH",10.2576593662567,1.94444277854901,8.88211656908865,1.32409748575075,"Post"
"183",183,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1994,12000,"HIGH",9.39266192877014,1.27454889265269,9.21255552908423,1.21244034338896,"Post"
"184",184,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1995,3899,"HIGH",8.2684753889826,0.40392701913728,9.15037607847582,1.06732609093638,"Post"
"185",185,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1996,9104,"HIGH",9.11646915636611,1.060652479156,9.2588164600939,1.17678833521976,"Post"
"186",186,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1997,27161,"HIGH",10.2095373998461,1.90717490967592,9.24678596849123,1.31788572023401,"Post"
"187",187,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1998,42019,"HIGH",10.6458771759245,2.24509654447014,9.56008978027982,1.37421010963019,"Post"
"188",188,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1999,10918,"HIGH",9.2981680823417,1.20136850247585,9.81751295361959,1.20024272012937,"Post"
"189",189,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2000,2423,"HIGH",7.79276172081653,0.0355124274504717,9.4865860947322,1.00591917055959,"Post"
"190",190,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2001,3854,"HIGH",8.25686684897431,0.3949368306827,8.99841845701425,1.06582761666566,"Post"
"191",191,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2002,7828,"HIGH",8.96546232851597,0.943705831314655,8.57831474516213,1.15729580247439,"Post"
"192",192,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2003,11645,"HIGH",9.36263218231844,1.25129247284009,8.59443077015631,1.20856399008508,"Post"
"193",193,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2004,NA,"HIGH",NA,NA,NA,NA,"Post"
"194",194,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2005,6518,"HIGH",8.78232285939751,0.801874184986045,NA,1.13365546680491,"Post"
"195",195,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2006,NA,"HIGH",NA,NA,NA,NA,"Post"
"196",196,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2007,376,"HIGH",5.92958914338989,-1.40741429567883,NA,0.765413804061875,"Post"
"197",197,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2008,1956,"HIGH",7.57865685059476,-0.130300252780048,NA,0.978281703743314,"Post"
"198",198,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2009,3500,"HIGH",8.1605182474775,0.320320032689733,NA,1.05339057460349,"Post"
"199",199,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2010,3950,"HIGH",8.28147085789517,0.413991309263019,7.48755877483933,1.06900359523818,"Post"
"200",200,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2011,903,"HIGH",6.80572255341699,-0.728896199357035,7.7065921273461,0.87850841989746,"Post"
"201",201,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2012,847,"HIGH",6.74170069465205,-0.778477677742639,7.49735308836043,0.870244236110797,"Post"
"202",202,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2013,3433,"HIGH",8.14118979345769,0.305351186990809,7.49252097485547,1.05089558462017,"Post"
"203",203,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2014,NA,"HIGH",NA,NA,NA,NA,"Post"
"204",204,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2015,3384,"HIGH",8.12681372072611,0.29421769363149,NA,1.04903986675324,"Post"
"205",205,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2016,3841,"HIGH",8.2534880283459,0.39232011624816,NA,1.06539146571356,"Post"
"206",206,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2017,1933,"HIGH",7.56682847920833,-0.139460688786546,NA,0.97675485280646,"Post"
"207",207,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",2018,NA,"HIGH",NA,NA,NA,NA,"Post"
"208",208,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1950,NA,"NONE",NA,NA,NA,NA,"Pre"
"209",209,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1951,NA,"NONE",NA,NA,NA,NA,"Pre"
"210",210,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1952,NA,"NONE",NA,NA,NA,NA,"Pre"
"211",211,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1953,7500,"NONE",8.9226582995244,1.23295134591177,NA,1.20176568705855,"Pre"
"212",212,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1954,7500,"NONE",8.9226582995244,1.23295134591177,NA,1.20176568705855,"Pre"
"213",213,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1955,1500,"NONE",7.3132203870903,-0.0916902671006236,NA,0.984995393533183,"Pre"
"214",214,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1956,750,"NONE",6.62007320653036,-0.66218235767359,7.94465254816737,0.891637509625119,"Pre"
"215",215,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1957,3500,"NONE",8.1605182474775,0.605674940848157,7.75411753515564,1.09911536329441,"Pre"
"216",216,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1958,3500,"NONE",8.1605182474775,0.605674940848157,7.56358252214392,1.09911536329441,"Pre"
"217",217,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1959,1500,"NONE",7.3132203870903,-0.0916902671006236,7.56358252214392,0.984995393533183,"Pre"
"218",218,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1960,7500,"NONE",8.9226582995244,1.23295134591177,8.13922879539243,1.20176568705855,"Pre"
"219",219,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1961,3500,"NONE",8.1605182474775,0.605674940848157,8.13922879539243,1.09911536329441,"Pre"
"220",220,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1962,15000,"NONE",9.61580548008435,1.80344343648474,8.50305060354414,1.29512357096661,"Pre"
"221",221,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1963,6000,"NONE",8.69951474821019,1.04929391404531,8.84962419382411,1.17171116134931,"Pre"
"222",222,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1964,3500,"NONE",8.1605182474775,0.605674940848157,8.65908918081239,1.09911536329441,"Pre"
"223",223,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1965,3500,"NONE",8.1605182474775,0.605674940848157,8.65908918081239,1.09911536329441,"Pre"
"224",224,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1966,6000,"NONE",8.69951474821019,1.04929391404531,8.43001649784385,1.17171116134931,"Pre"
"225",225,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1967,1500,"NONE",7.3132203870903,-0.0916902671006236,8.08344290756388,0.984995393533183,"Pre"
"226",226,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1968,1500,"NONE",7.3132203870903,-0.0916902671006236,7.87161844246707,0.984995393533183,"Pre"
"227",227,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1969,1500,"NONE",7.3132203870903,-0.0916902671006236,7.65979397737027,0.984995393533183,"Pre"
"228",228,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1970,5500,"NONE",8.61250337122056,0.97767953869382,7.63804113312287,1.15999186383285,"Pre"
"229",229,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1971,1500,"NONE",7.3132203870903,-0.0916902671006236,7.63804113312287,0.984995393533183,"Pre"
"230",230,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1972,750,"NONE",6.62007320653036,-0.66218235767359,7.46475433798288,0.891637509625119,"Pre"
"231",231,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1973,1500,"NONE",7.3132203870903,-0.0916902671006236,7.46475433798288,0.984995393533183,"Pre"
"232",232,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1974,750,"NONE",6.62007320653036,-0.66218235767359,6.96664679681033,0.891637509625119,"Pre"
"233",233,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1975,400,"NONE",5.99146454710798,-1.17955626948326,6.63620783681475,0.806972122682984,"Pre"
"234",234,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1976,75,"NONE",4.31748811353631,-2.55731606125895,6.06056156356624,0.58150933219169,"Pre"
"235",235,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1977,3000,"NONE",8.00636756765025,0.478801823472342,6.23384835870622,1.07835327744125,"Pre"
"236",236,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1978,3000,"NONE",8.00636756765025,0.478801823472342,6.5804219489862,1.07835327744125,"Pre"
"237",237,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1979,130,"NONE",4.86753445045558,-2.104602563373,6.2994394248231,0.655593399048432,"Pre"
"238",238,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1980,1500,"NONE",7.3132203870903,-0.0916902671006236,7.04837249321159,0.984995393533183,"Post"
"239",239,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1981,500,"NONE",6.21460809842219,-0.995898837616793,6.60043262590458,0.837026648392223,"Post"
"240",240,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1982,NA,"NONE",NA,NA,NA,NA,"Post"
"241",241,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1983,2500,"NONE",7.82404601085629,0.328742775395604,NA,1.05379694191759,"Post"
"242",242,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1984,870,"NONE",6.76849321164863,-0.540025849824314,NA,0.911627748345087,"Post"
"243",243,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1985,NA,"NONE",NA,NA,NA,NA,"Post"
"244",244,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1986,2250,"NONE",7.71868549519847,0.242026212842579,NA,1.03960625476608,"Post"
"245",245,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1987,2500,"NONE",7.82404601085629,0.328742775395604,NA,1.05379694191759,"Post"
"246",246,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1988,NA,"NONE",NA,NA,NA,NA,"Post"
"247",247,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1989,500,"NONE",6.21460809842219,-0.995898837616793,NA,0.837026648392223,"Post"
"248",248,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1990,1500,"NONE",7.3132203870903,-0.0916902671006236,NA,0.984995393533183,"Post"
"249",249,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1991,4500,"NONE",8.41183267575841,0.812518303415546,NA,1.13296413867414,"Post"
"250",250,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1992,2850,"NONE",7.9550742732627,0.436585077060867,7.4736838586334,1.07144473974969,"Post"
"251",251,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1993,1300,"NONE",7.17011954344963,-0.209468859787639,7.71256171989026,0.965721576481861,"Post"
"252",252,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1994,1750,"NONE",7.46737106691756,0.0351828502751904,7.75109938984707,1.00575747938634,"Post"
"253",253,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1995,29,"NONE",3.36729582998647,-3.33936812392585,6.48996517840409,0.453530825770698,"Post"
"254",254,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1996,NA,"NONE",NA,NA,NA,NA,"Post"
"255",255,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1997,250,"NONE",5.52146091786225,-1.56639092818976,NA,0.743668764484159,"Post"
"256",256,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1998,16208,"NONE",9.69326022648846,1.86719226420873,NA,1.30555571499854,"Post"
"257",257,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1999,2500,"NONE",7.82404601085629,0.328742775395604,NA,1.05379694191759,"Post"
"258",258,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2000,NA,"NONE",NA,NA,NA,NA,"Post"
"259",259,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2001,NA,"NONE",NA,NA,NA,NA,"Post"
"260",260,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2002,2869,"NONE",7.96171881598136,0.442053842097771,NA,1.07233967298342,"Post"
"261",261,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2003,2500,"NONE",7.82404601085629,0.328742775395604,NA,1.05379694191759,"Post"
"262",262,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2004,3537,"NONE",8.17103418920548,0.614330045779681,NA,1.10053172347672,"Post"
"263",263,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2005,252,"NONE",5.52942908751142,-1.55983275715669,7.37155702588864,0.744741973000231,"Post"
"264",264,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2006,2787,"NONE",7.93272102748195,0.41818732507658,7.36430757876379,1.06843404911558,"Post"
"265",265,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2007,1043,"NONE",6.94985645500077,-0.390755537897958,7.14576018979991,0.936055011548237,"Post"
"266",266,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2008,256,"NONE",5.54517744447956,-1.54687113321618,6.48929600361843,0.746863071264508,"Post"
"267",267,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2009,770,"NONE",6.64639051484773,-0.64052199943899,6.7685363604525,0.895182107776238,"Post"
"268",268,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2010,1533,"NONE",7.33498187887181,-0.0737795559434452,6.61910157329997,0.987926382622345,"Post"
"269",269,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2011,3115,"NONE",8.04398443122155,0.509762236702699,6.89263356735516,1.08341977829528,"Post"
"270",270,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2012,2264,"NONE",7.72488843932307,0.247131521874488,7.43756131606604,1.04044171042934,"Post"
"271",271,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2013,NA,"NONE",NA,NA,NA,NA,"Post"
"272",272,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2014,NA,"NONE",NA,NA,NA,NA,"Post"
"273",273,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2015,NA,"NONE",NA,NA,NA,NA,"Post"
"274",274,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2016,4796,"NONE",8.4755375161474,0.864950324481801,NA,1.14154434971765,"Post"
"275",275,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2017,NA,"NONE",NA,NA,NA,NA,"Post"
"276",276,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",2018,1994,"NONE",7.59789795052178,0.142612494067716,NA,1.0233377480337,"Post"
"277",277,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1950,NA,"HIGH",NA,NA,NA,NA,"Pre"
"278",278,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1951,NA,"HIGH",NA,NA,NA,NA,"Pre"
"279",279,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1952,NA,"HIGH",NA,NA,NA,NA,"Pre"
"280",280,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1953,3500,"HIGH",8.1605182474775,-1.06774225173736,NA,0.877576818909101,"Pre"
"281",281,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1954,5000,"HIGH",8.51719319141624,-0.733206318840045,NA,0.915933410144356,"Pre"
"282",282,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1955,1500,"HIGH",7.3132203870903,-1.86244786530359,NA,0.786458958690244,"Pre"
"283",283,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1956,3500,"HIGH",8.1605182474775,-1.06774225173736,8.03786251836539,0.877576818909101,"Pre"
"284",284,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1957,3500,"HIGH",8.1605182474775,-1.06774225173736,8.03786251836539,0.877576818909101,"Pre"
"285",285,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1958,7500,"HIGH",8.9226582995244,-0.352908654248346,8.13922879539243,0.959536863866451,"Pre"
"286",286,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1959,3500,"HIGH",8.1605182474775,-1.06774225173736,8.35105326048923,0.877576818909101,"Pre"
"287",287,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1960,35000,"HIGH",10.4631033404715,1.09192011101198,8.92669953373774,1.12519532056515,"Pre"
"288",288,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1961,3500,"HIGH",8.1605182474775,-1.06774225173736,8.92669953373774,0.877576818909101,"Pre"
"289",289,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1962,750,"HIGH",6.62007320653036,-2.51257101699769,8.35105326048923,0.711918362210402,"Pre"
"290",290,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1963,3000,"HIGH",8.00636756765025,-1.21232471360949,8.31251559053241,0.860999555170086,"Pre"
"291",291,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1964,7000,"HIGH",8.85366542803745,-0.417619100043262,7.91015611242389,0.952117415388943,"Pre"
"292",292,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1965,3500,"HIGH",8.1605182474775,-1.06774225173736,7.91015611242389,0.877576818909101,"Pre"
"293",293,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1966,6000,"HIGH",8.69951474821019,-0.562201561915396,8.43001649784385,0.935540151649928,"Pre"
"294",294,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1967,7000,"HIGH",8.85366542803745,-0.417619100043262,8.64184096294065,0.952117415388943,"Pre"
"295",295,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1968,10000,"HIGH",9.21034037197618,-0.0830831671459461,8.73100969892533,0.990474006624198,"Pre"
"296",296,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1969,3500,"HIGH",8.1605182474775,-1.06774225173736,8.73100969892533,0.877576818909101,"Pre"
"297",297,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1970,6500,"HIGH",8.77955745588373,-0.487127149377482,8.75102037584372,0.944147892316242,"Pre"
"298",298,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1971,3500,"HIGH",8.1605182474775,-1.06774225173736,8.57773358070373,0.877576818909101,"Pre"
"299",299,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1972,15000,"HIGH",9.61580548008435,0.297214497445753,8.67909985773077,1.03407746034629,"Pre"
"300",300,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1973,7500,"HIGH",8.9226582995244,-0.352908654248346,8.86963487074249,0.959536863866451,"Pre"
"301",301,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1974,7500,"HIGH",8.9226582995244,-0.352908654248346,8.90541008165266,0.959536863866451,"Pre"
