"","Year","SPECIES","SYS_NM","SPP","Area","CU_name","escapement","Enhancement_Rank","esc.log","z","m.ave","esc.stand","prepost","Total.ER","p3","p4","p5","TR","age3","age4","age5","r3","r4","r5","recruits","rps","logrps"
"120",1954,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",4500,"HIGH",8.41183267575841,-0.321039943417472,NA,0.972659944636572,"Pre",0.546282272,NA,NA,NA,9918.06077279837,NA,NA,NA,NA,NA,NA,0,NA,NA
"121",1955,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",75,"NONE",4.31748811353631,-1.17032445312344,NA,0.706660194406781,"Pre",0.5680594,NA,NA,NA,173.634985921675,NA,NA,NA,NA,NA,NA,0,NA,NA
"122",1955,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.170266744263658,NA,0.979829882023437,"Pre",0.5680594,NA,NA,NA,8102.96600967818,NA,NA,NA,NA,NA,NA,0,NA,NA
"123",1955,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",400,"HIGH",5.99146454710798,-1.35949513101801,NA,0.773400915308954,"Pre",0.5680594,NA,NA,NA,926.053258248935,NA,NA,NA,NA,NA,NA,0,NA,NA
"124",1955,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.0916902671006236,NA,0.984995393533183,"Pre",0.5680594,NA,NA,NA,3472.69971843351,NA,NA,NA,NA,NA,NA,0,NA,NA
"125",1955,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",1500,"HIGH",7.3132203870903,-1.86244786530359,NA,0.786458958690244,"Pre",0.5680594,NA,NA,NA,3472.69971843351,NA,NA,NA,NA,NA,NA,0,NA,NA
"126",1955,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",750,"LOW",6.62007320653036,-1.62921468360279,NA,0.780570558296119,"Pre",0.5680594,NA,NA,NA,1736.34985921675,NA,NA,NA,NA,NA,NA,0,NA,NA
"127",1955,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.223600912409933,NA,0.966389513316955,"Pre",0.5680594,NA,NA,NA,3472.69971843351,NA,NA,NA,NA,NA,NA,0,NA,NA
"128",1955,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-2.0049379347266,NA,0.520612500195622,"Pre",0.5680594,NA,NA,NA,57.8783286405584,NA,NA,NA,NA,NA,NA,0,NA,NA
"129",1955,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-1.06169231378695,NA,0.814652054149345,"Pre",0.5680594,NA,NA,NA,463.026629124468,NA,NA,NA,NA,NA,NA,0,NA,NA
"130",1955,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.66218707729851,NA,0.904369477583081,"Pre",0.5680594,NA,NA,NA,1736.34985921675,NA,NA,NA,NA,NA,NA,0,NA,NA
"131",1955,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.17188157510332,NA,0.879785717496981,"Pre",0.5680594,NA,NA,NA,3472.69971843351,NA,NA,NA,NA,NA,NA,0,NA,NA
"132",1955,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.399308960276276,NA,0.925740161542489,"Pre",0.5680594,NA,NA,NA,1736.34985921675,NA,NA,NA,NA,NA,NA,0,NA,NA
"133",1955,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-1.87808686575545,NA,0.554802320886773,"Pre",0.5680594,NA,NA,NA,57.8783286405584,NA,NA,NA,NA,NA,NA,0,NA,NA
"134",1955,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-2.2758569601841,NA,0.506970758441433,"Pre",0.5680594,NA,NA,NA,57.8783286405584,NA,NA,NA,NA,NA,NA,0,NA,NA
"135",1955,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",25,"NONE",3.2188758248682,-1.53143429906841,NA,0.575504894742224,"Pre",0.5680594,NA,NA,NA,57.8783286405584,NA,NA,NA,NA,NA,NA,0,NA,NA
"136",1955,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.282291343920716,NA,0.928359692414421,"Pre",0.5680594,NA,NA,NA,926.053258248935,NA,NA,NA,NA,NA,NA,0,NA,NA
"137",1955,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-0.486702270620564,NA,0.892249045555136,"Pre",0.5680594,NA,NA,NA,926.053258248935,NA,NA,NA,NA,NA,NA,0,NA,NA
"138",1955,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.07154018191047,NA,0.882864652544109,"Pre",0.5680594,NA,NA,NA,3472.69971843351,NA,NA,NA,NA,NA,NA,0,NA,NA
"139",1955,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.745208719049437,NA,1.18886295599668,"Pre",0.5680594,NA,NA,NA,17363.4985921675,NA,NA,NA,NA,NA,NA,0,NA,NA
"140",1955,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",400,"HIGH",5.99146454710798,-1.82555272721294,NA,0.734646035745074,"Pre",0.5680594,NA,NA,NA,926.053258248935,NA,NA,NA,NA,NA,NA,0,NA,NA
"141",1955,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.893063808520493,NA,0.918673978318447,"Pre",0.5680594,NA,NA,NA,8102.96600967818,NA,NA,NA,NA,NA,NA,0,NA,NA
"142",1955,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",200,"HIGH",5.29831736654804,-1.66206653748171,NA,0.670038012128241,"Pre",0.5680594,NA,NA,NA,463.026629124468,NA,NA,NA,NA,NA,NA,0,NA,NA
"143",1955,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-2.01003826456752,NA,0.706579253920536,"Pre",0.5680594,NA,NA,NA,926.053258248935,NA,NA,NA,NA,NA,NA,0,NA,NA
"144",1955,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-0.662270181643861,NA,0.943600465291182,"Pre",0.5680594,NA,NA,NA,8102.96600967818,NA,NA,NA,NA,NA,NA,0,NA,NA
"145",1956,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-0.529840626273013,6.40009243460454,0.867196360896749,"Pre",0.620750273,NA,NA,NA,527.357004531212,NA,NA,NA,NA,NA,NA,0,NA,NA
"146",1956,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",15000,"NONE",9.61580548008435,1.30477072476109,8.90541008165266,1.15456558804017,"Pre",0.620750273,NA,NA,NA,39551.7753398409,NA,NA,NA,NA,NA,NA,0,NA,NA
"147",1956,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",200,"HIGH",5.29831736654804,-1.89630025686044,6.96553320922298,0.6839268543888,"Pre",0.620750273,NA,NA,NA,527.357004531212,NA,NA,NA,NA,NA,NA,0,NA,NA
"148",1956,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.66218235767359,7.94465254816737,0.891637509625119,"Pre",0.620750273,NA,NA,NA,1977.58876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"149",1956,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-1.06774225173736,8.03786251836539,0.877576818909101,"Pre",0.620750273,NA,NA,NA,9228.74757929621,NA,NA,NA,NA,NA,NA,0,NA,NA
"150",1956,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",3500,"LOW",8.1605182474775,-0.280627585918831,7.6527512581286,0.96220390404983,"Pre",0.620750273,NA,NA,NA,9228.74757929621,NA,NA,NA,NA,NA,NA,0,NA,NA
"151",1956,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.223600912409933,7.61421358817179,0.966389513316955,"Pre",0.620750273,NA,NA,NA,3955.17753398409,NA,NA,NA,NA,NA,NA,0,NA,NA
"152",1956,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-0.598335671856417,6.24294026974894,0.856935899706973,"Pre",0.620750273,NA,NA,NA,527.357004531212,NA,NA,NA,NA,NA,NA,0,NA,NA
"153",1956,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,1.45914718547986,7.10543715620684,1.25473475696343,"Pre",0.620750273,NA,NA,NA,9228.74757929621,NA,NA,NA,NA,NA,NA,0,NA,NA
"154",1956,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,1.51593875677512,7.4409267930318,1.21892607124544,"Pre",0.620750273,NA,NA,NA,19775.8876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"155",1956,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-1.98475207834072,7.41458666411734,0.796399608874242,"Pre",0.620750273,NA,NA,NA,1977.58876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"156",1956,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.399308960276276,7.07710498488009,0.925740161542489,"Pre",0.620750273,NA,NA,NA,1977.58876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"157",1956,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-0.366115572289554,5.68454221437217,0.913212851842741,"Pre",0.620750273,NA,NA,NA,527.357004531212,NA,NA,NA,NA,NA,NA,0,NA,NA
"158",1956,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",75,"NONE",4.31748811353631,-1.47713536900393,5.75252564324308,0.680001448509123,"Pre",0.620750273,NA,NA,NA,197.758876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"159",1956,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.662392399002092,6.40009243460454,1.18360717877835,"Pre",0.620750273,NA,NA,NA,1977.58876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"160",1956,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,1.50735792745165,7.96078717845176,1.38253948585305,"Pre",0.620750273,NA,NA,NA,19775.8876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"161",1956,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-0.952954375961127,6.95333566818063,0.789025550628112,"Pre",0.620750273,NA,NA,NA,527.357004531212,NA,NA,NA,NA,NA,NA,0,NA,NA
"162",1956,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.07154018191047,7.61421358817179,0.882864652544109,"Pre",0.620750273,NA,NA,NA,3955.17753398409,NA,NA,NA,NA,NA,NA,0,NA,NA
"163",1956,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.745208719049437,8.69358561655586,1.18886295599668,"Pre",0.620750273,NA,NA,NA,19775.8876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"164",1956,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",400,"HIGH",5.99146454710798,-1.82555272721294,6.5509761900721,0.734646035745074,"Pre",0.620750273,NA,NA,NA,1054.71400906242,NA,NA,NA,NA,NA,NA,0,NA,NA
"165",1956,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.893063808520493,8.71487506864094,0.918673978318447,"Pre",0.620750273,NA,NA,NA,9228.74757929621,NA,NA,NA,NA,NA,NA,0,NA,NA
"166",1956,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",75,"HIGH",4.31748811353631,-2.28686417304895,5.87002655055451,0.545999975623572,"Pre",0.620750273,NA,NA,NA,197.758876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"167",1956,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,-2.01003826456752,7.16516013327743,0.706579253920536,"Pre",0.620750273,NA,NA,NA,1054.71400906242,NA,NA,NA,NA,NA,NA,0,NA,NA
"168",1956,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",7500,"HIGH",8.9226582995244,0.372549957019833,8.60441688057118,1.03172669525835,"Pre",0.620750273,NA,NA,NA,19775.8876699205,NA,NA,NA,NA,NA,NA,0,NA,NA
"169",1957,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.333269069889017,6.01498117436775,1.08353331754332,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"170",1957,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.170266744263658,8.71487506864094,0.979829882023437,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"171",1957,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",200,"HIGH",5.29831736654804,-1.89630025686044,6.24998298899062,0.6839268543888,"Pre",0.461237251,NA,NA,NA,371.220913790385,NA,NA,NA,NA,NA,NA,0,NA,NA
"172",1957,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.605674940848157,7.75411753515564,1.09911536329441,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"173",1957,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-1.06774225173736,8.03786251836539,0.877576818909101,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"174",1957,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",1500,"LOW",7.3132203870903,-1.02239696557215,7.25039178002007,0.862299304313209,"Pre",0.461237251,NA,NA,NA,2784.15685342789,NA,NA,NA,NA,NA,NA,0,NA,NA
"175",1957,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.521265561409213,7.42367857516006,1.07835383595374,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"176",1957,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",200,"NONE",5.29831736654804,-0.598335671856417,5.52739004951658,0.856935899706973,"Pre",0.461237251,NA,NA,NA,371.220913790385,NA,NA,NA,NA,NA,NA,0,NA,NA
"177",1957,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.712902598546919,6.89361269111004,1.1244569924039,"Pre",0.461237251,NA,NA,NA,2784.15685342789,NA,NA,NA,NA,NA,NA,0,NA,NA
"178",1957,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.794993875477804,7.6527512581286,1.11480997173843,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"179",1957,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-1.17188157510332,7.41458666411734,0.879785717496981,"Pre",0.461237251,NA,NA,NA,2784.15685342789,NA,NA,NA,NA,NA,NA,0,NA,NA
"180",1957,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.399308960276276,6.6919937246433,0.925740161542489,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"181",1957,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.594939041157165,5.51125541923218,1.14102940879174,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"182",1957,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.196907829196213,5.36741438300629,1.04265703837455,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"183",1957,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",400,"NONE",5.99146454710798,0.256929761898341,5.85782900951216,1.07121782918617,"Pre",0.461237251,NA,NA,NA,742.441827580771,NA,NA,NA,NA,NA,NA,0,NA,NA
"184",1957,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.52471070908464,7.55842770034323,1.13316184644623,"Pre",0.461237251,NA,NA,NA,2784.15685342789,NA,NA,NA,NA,NA,NA,0,NA,NA
"185",1957,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.402389484236028,6.5509761900721,1.08908495727732,"Pre",0.461237251,NA,NA,NA,2784.15685342789,NA,NA,NA,NA,NA,NA,0,NA,NA
"186",1957,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-1.83701590245883,7.4409267930318,0.799186722393496,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"187",1957,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.46534583776437,7.94465254816737,0.88206446296947,"Pre",0.461237251,NA,NA,NA,1392.07842671394,NA,NA,NA,NA,NA,NA,0,NA,NA
"188",1957,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",400,"HIGH",5.99146454710798,-1.82555272721294,6.22053723007652,0.734646035745074,"Pre",0.461237251,NA,NA,NA,742.441827580771,NA,NA,NA,NA,NA,NA,0,NA,NA
"189",1957,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.893063808520493,8.35105326048923,0.918673978318447,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"190",1957,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",200,"HIGH",5.29831736654804,-1.66206653748171,5.32776312546213,0.670038012128241,"Pre",0.461237251,NA,NA,NA,371.220913790385,NA,NA,NA,NA,NA,NA,0,NA,NA
"191",1957,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.257725194731055,7.16516013327743,0.962377870981609,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"192",1957,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",3500,"HIGH",8.1605182474775,-0.662270181643861,8.41388186755946,0.943600465291182,"Pre",0.461237251,NA,NA,NA,6496.36599133174,NA,NA,NA,NA,NA,NA,0,NA,NA
"193",1958,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.785895821601849,5.88727476842625,1.19698343216699,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"194",1958,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.602216589765116,8.71487506864094,1.0713397070904,"Pre",0.382030592,NA,NA,NA,12136.5231076293,NA,NA,NA,NA,NA,NA,0,NA,NA
"195",1958,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",1500,"HIGH",7.3132203870903,-0.335866484874618,5.97532991682359,0.944018160628499,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"196",1958,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.605674940848157,7.56358252214392,1.09911536329441,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"197",1958,"Chum","CONUMA RIVER","CM",25,"Southwest Vancouver Island",7500,"HIGH",8.9226582995244,-0.352908654248346,8.13922879539243,0.959536863866451,"Pre",0.382030592,NA,NA,NA,12136.5231076293,NA,NA,NA,NA,NA,NA,0,NA,NA
"198",1958,"Chum","DESERTED CREEK","CM",25,"Southwest Vancouver Island",3500,"LOW",8.1605182474775,-0.280627585918831,7.56358252214392,0.96220390404983,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"199",1958,"Chum","ESPINOSA CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.521265561409213,7.7368693172839,1.07835383595374,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"200",1958,"Chum","HAMMOND CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,1.33775060669899,5.49400720136044,1.31986073364145,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"201",1958,"Chum","HOISS CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,1.45914718547986,7.23314356214834,1.25473475696343,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"202",1958,"Chum","KLEEPTEE CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.66218707729851,7.58083074001565,0.904369477583081,"Pre",0.382030592,NA,NA,NA,1213.65231076293,NA,NA,NA,NA,NA,NA,0,NA,NA
"203",1958,"Chum","LEINER RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.178234832417975,7.35175805704712,0.981716264722155,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"204",1958,"Chum","LITTLE ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-0.399308960276276,6.62007320653036,0.925740161542489,"Pre",0.382030592,NA,NA,NA,1213.65231076293,NA,NA,NA,NA,NA,NA,0,NA,NA
"205",1958,"Chum","LORD CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,1.09892947231246,5.61262169625922,1.26049958577706,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"206",1958,"Chum","MAMAT CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,0.70084504589172,5.36741438300629,1.15182724901925,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"207",1958,"Chum","MARVINAS BAY CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,1.10948341424378,5.78590849139921,1.30753541238933,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"208",1958,"Chum","MOOYAH RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,1.50735792745165,7.78750038331177,1.38253948585305,"Pre",0.382030592,NA,NA,NA,12136.5231076293,NA,NA,NA,NA,NA,NA,0,NA,NA
"209",1958,"Chum","OWOSSITSA CREEK","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,0.972332524236495,6.69088013705596,1.21526457517998,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"210",1958,"Chum","PARK RIVER","CM",25,"Southwest Vancouver Island",3500,"NONE",8.1605182474775,-0.135828462395105,7.35175805704712,0.98515192019334,"Pre",0.382030592,NA,NA,NA,5663.71078356034,NA,NA,NA,NA,NA,NA,0,NA,NA
"211",1958,"Chum","RANSOM RIVER","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.100932604775697,7.94465254816737,0.974420011995166,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,NA,0,NA,NA
"212",1958,"Chum","SUCWOA RIVER","CM",25,"Southwest Vancouver Island",1500,"HIGH",7.3132203870903,-0.710577586557477,6.32190350710356,0.896713703913888,"Pre",0.382030592,NA,NA,NA,2427.30462152586,NA,NA,NA,NA,NA,24.3794857614592,24.3794857614592,0.0162529905076394,-4.11947835589871
"213",1958,"Chum","TAHSIS RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.049110856845931,8.35105326048923,1.00447223431355,"Pre",0.382030592,NA,NA,NA,12136.5231076293,NA,NA,NA,NA,670.287356577673,24.3794857614592,694.666842339132,0.0926222456452176,-2.37922593243186
"214",1958,"Chum","TLUPANA RIVER","CM",25,"Southwest Vancouver Island",750,"HIGH",6.62007320653036,-0.820095398180582,5.38354901329068,0.83719044832095,"Pre",0.382030592,NA,NA,NA,1213.65231076293,NA,NA,NA,753.92114384824,670.287356577673,24.3794857614592,1448.58798618737,1.93145064824983,0.658271351801044
"215",1958,"Chum","TSOWWIN RIVER","CM",25,"Southwest Vancouver Island",7500,"NONE",8.9226582995244,0.357984768567735,7.26652641030447,1.05225779017736,"Pre",0.382030592,NA,NA,NA,12136.5231076293,NA,NA,NA,753.92114384824,670.287356577673,48.7589715229183,1472.96747194883,0.196395662926511,-1.62762396616451
"216",1958,"Chum","ZEBALLOS RIVER","CM",25,"Southwest Vancouver Island",15000,"HIGH",9.61580548008435,1.31369280809421,8.71487506864094,1.11187528169082,"Pre",0.382030592,NA,NA,NA,24273.0462152586,NA,NA,NA,753.92114384824,1340.57471315535,113.770933553476,2208.26679055706,0.147217786037138,-1.91584225092996
"217",1959,"Chum","BRODICK CREEK","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,0.333269069889017,6.46292104167476,1.08353331754332,"Pre",0.482423158,0.520282833,0.462566951,0.016824343,1449.06019578055,753.92114384824,670.287356577673,24.3794857614592,1507.84228769648,3128.00766402914,113.770933553476,4749.6208852791,6.3328278470388,1.8457468736876
"218",1959,"Chum","BURMAN RIVER","CM",25,"Southwest Vancouver Island",750,"NONE",6.62007320653036,-1.73161772945729,8.32976380840415,0.794869314941635,"Pre",0.482423158,0.520282833,0.462566951,0.016824343,1449.06019578055,753.92114384824,670.287356577673,24.3794857614592,3518.29867129179,3128.00766402914,113.770933553476,6760.07726887441,9.01343635849921,2.19871639274819
"219",1959,"Chum","CANTON CREEK","CM",25,"Southwest Vancouver Island",750,"HIGH",6.62007320653036,-0.872671610717054,6.13248208167918,0.854544099708345,"Pre",0.482423158,0.520282833,0.462566951,0.016824343,1449.06019578055,753.92114384824,670.287356577673,24.3794857614592,3518.29867129179,3128.00766402914,24.3794857614592,6670.68582108239,8.89424776144319,2.185404748845
"220",1959,"Chum","CHUM CREEK","CM",25,"Southwest Vancouver Island",1500,"NONE",7.3132203870903,-0.0916902671006236,7.56358252214392,0.984995393533183,"Pre",0.482423158,0.520282833,0.462566951,0.016824343,2898.1203915611,1507.84228769648,1340.57471315535,48.7589715229183,3518.29867129179,670.287356577673,13.0023924061116,4201.58842027557,2.80105894685038,1.02999754098705
